particle_id,x,y,z
822,213.153000,58.391998,252.691010
823,127.975998,246.196991,178.686005
824,187.315002,97.628998,181.354996
825,78.575996,273.634003,8.648001
826,42.116001,177.210999,200.048996
827,109.746002,27.333000,152.572006
828,205.151993,211.009995,149.419006
829,121.022003,46.301998,142.319000
830,142.848007,150.056000,112.697998
831,231.020004,4.937000,21.415001
832,176.199005,199.511993,279.992004
833,20.118000,100.694000,146.615997
834,182.164993,118.826004,272.927002
835,210.500000,150.802994,3.250000
836,121.761993,230.031006,241.216995
837,28.625000,54.288002,280.145996
838,127.322006,174.876007,137.244003
839,36.997002,190.772003,123.891998
840,1.638000,229.888000,54.764999
841,119.626999,196.477005,77.489998
842,251.210999,227.584000,7.045000
843,209.496002,77.021004,2.356000
844,166.307007,24.015999,161.940002
845,25.028000,61.009003,218.522995
846,149.703003,8.851999,266.079010
847,85.212997,180.968994,270.640015
848,6.476000,59.792000,202.050003
849,248.703003,242.175003,244.602005
850,158.671005,149.119995,273.497986
851,207.214996,218.278000,170.438004
852,102.689003,85.205002,289.864014
853,126.505005,49.490002,248.434998
854,280.708008,147.992004,86.234001
855,274.243988,3.147000,233.690994
856,206.916000,282.742004,2.630000
857,215.253998,63.650002,166.110001
858,198.876999,58.463997,236.151993
859,70.526001,179.559006,278.947998
860,135.046997,109.780998,92.162003
861,96.790001,164.591003,13.569000
862,273.946991,263.497009,267.259003
863,201.363998,159.557999,206.789993
864,32.183998,78.464996,127.335999
865,15.879999,80.732002,75.370003
866,123.535995,244.873001,209.904007
867,80.878998,224.692993,174.039993
868,231.391998,132.483002,141.408997
869,186.910004,80.732002,144.119003
870,99.615997,19.084999,40.693001
871,284.653992,210.865005,120.895996
872,205.645996,77.556999,0.709000
873,50.430000,259.549011,3.817000
874,168.865005,10.294001,37.120998
875,215.166000,235.375000,65.521004
876,221.218994,102.445999,36.883999
877,5.046000,95.153000,127.783997
878,3.769000,193.380005,2.487000
879,174.462997,175.082001,199.192001
880,116.277000,282.300995,31.414001
881,18.393999,230.455002,213.285004
882,194.768997,177.912003,260.479004
883,72.647003,45.590000,259.510986
884,172.957001,49.540001,200.617996
885,50.618999,83.862000,114.253998
886,134.416000,287.135986,213.125000
887,50.509998,283.696014,123.641006
888,282.652008,94.490997,143.682007
889,126.727997,41.911999,169.143997
890,250.312012,193.393997,207.195999
891,75.873001,280.269012,256.424011
892,45.707001,0.797000,5.305000
893,3.522000,264.864014,192.016006
894,207.636993,73.921997,203.569000
895,6.694000,79.883003,211.289001
896,165.335007,187.647995,179.878006
897,189.123001,11.407000,225.865005
898,69.225998,175.910995,144.904007
899,127.751999,271.218994,76.710999
900,35.058998,244.244003,113.541000
901,5.892000,82.964996,74.498001
902,250.613007,55.932999,24.806000
903,96.289001,101.402000,244.632996
904,272.904999,120.022995,238.354004
905,131.356003,189.837997,64.125999
906,186.522995,28.000000,225.694000
907,135.399002,186.263000,97.978996
908,84.232002,157.729004,59.938004
909,69.702003,0.696000,101.748001
910,16.007000,158.059998,117.850998
911,262.921997,237.511002,66.139000
912,18.076000,45.801998,36.631001
913,268.457001,196.005005,209.955994
914,55.363998,17.259001,9.421000
915,289.502991,99.557999,272.687012
916,2.712000,279.377014,272.354004
917,0.175000,101.430000,229.968002
918,59.407997,85.010002,112.950996
919,211.350998,69.741997,121.332993
920,54.613998,127.822998,230.750000
921,210.791000,159.362000,156.084000
922,193.123001,32.458000,14.386000
923,177.449005,271.223999,52.330002
924,114.224998,187.953003,249.763000
925,239.722000,4.877000,199.072998
926,208.526993,217.445007,57.433998
927,220.494995,3.634000,44.771999
928,282.014008,262.795013,266.404999
929,17.954000,261.282013,77.176003
930,108.507004,90.744003,125.087997
931,54.967003,218.632996,114.320999
932,112.496002,0.426000,82.157997
933,144.294006,189.126007,117.890999
934,265.269989,54.505997,219.789001
935,85.889000,38.893002,276.502991
936,22.410999,278.632996,252.229004
937,200.552994,215.623001,208.014008
938,191.429993,264.904999,214.783997
939,258.411011,88.954002,18.698000
940,34.570999,280.147003,233.964996
941,133.815002,101.092003,192.557999
942,192.276993,56.778999,108.603996
943,53.077999,27.650002,39.868000
944,47.606998,86.987999,276.338989
945,254.045990,61.128998,218.184006
946,25.430000,7.804001,246.812012
947,132.395996,226.988998,234.279007
948,259.830994,100.300003,38.730999
949,47.040001,278.641998,228.574997
950,99.885002,277.549988,231.065994
951,90.544998,170.679993,63.696999
952,69.007004,1.269000,239.673004
953,0.540000,269.796997,238.182999
954,88.466003,97.301003,55.986000
955,219.401001,267.904999,208.197998
956,32.728001,191.037003,185.106995
957,131.279999,31.965000,9.676000
958,261.584015,196.776993,135.919006
959,209.354004,199.867996,258.001007
960,111.814003,242.391998,214.990005
961,30.469002,230.401993,287.261993
962,116.207001,192.897995,229.395996
963,192.024002,172.326004,203.259003
964,92.851997,191.942993,241.332993
965,243.656006,215.772003,162.871994
966,251.152008,73.968002,50.749001
967,178.270996,116.653999,100.712997
968,154.214996,104.774002,181.380005
969,54.709999,262.574005,188.886002
970,270.221985,182.384003,106.255997
971,38.514000,22.154999,144.649002
972,183.352997,9.123000,289.772003
973,42.887001,166.619995,286.819000
974,65.514000,261.428986,141.755997
975,227.789001,57.279999,151.399994
976,53.193001,272.164001,223.834000
977,4.408000,206.007004,71.253998
978,203.024994,81.158997,288.710999
979,0.010000,135.283005,246.635986
980,79.332001,2.374000,5.711000
981,233.929001,208.722000,288.028992
982,27.160000,54.152000,17.497000
983,95.700996,98.697998,254.583008
984,173.996002,26.981998,1.610000
985,150.703003,80.912003,187.046005
986,38.168999,193.421005,262.678986
987,142.401993,270.600006,10.978001
988,47.165001,114.698997,267.497009
989,201.610001,62.367996,91.666000
990,186.824005,27.655998,127.160004
991,75.593002,191.132004,209.535995
992,224.787994,256.928009,281.795990
993,124.772003,208.143005,266.703003
994,258.126007,262.006989,9.070000
995,15.978001,163.306000,275.265015
996,101.971001,91.822998,214.097000
997,239.968994,272.971008,2.750000
998,189.061005,49.783001,220.692001
999,270.247986,51.050999,54.037003
1000,221.317993,20.354000,185.100998
1001,190.641998,93.660004,179.242004
1002,242.595001,241.904007,220.248001
1003,8.622000,209.014999,17.584000
1004,190.669998,287.455994,207.589005
1005,44.972000,188.783997,159.522003
1006,18.058001,193.593002,141.570007
1007,106.810997,158.246994,122.723007
1008,96.449997,163.358994,145.322006
1009,138.567001,277.904999,104.940002
1010,95.584999,215.138000,74.501999
1011,28.488998,3.175000,192.998993
1012,244.179993,216.005997,57.453003
1013,48.134998,5.342000,89.861000
1014,230.378006,150.462006,3.464000
1015,148.029999,125.304001,239.324005
1016,74.180000,237.134003,99.973999
1017,5.468000,21.530001,167.901993
1018,90.280998,205.554001,284.829987
1019,191.121002,232.330994,139.582993
1020,264.884003,73.666000,178.496002
1021,196.750000,192.695999,0.500000
1022,112.078003,111.150002,186.878998
1023,172.697006,202.669998,9.493000
1024,54.223000,2.469000,206.072998
