particle_id,x,y,z
822,137.975998,256.196991,188.686005
823,197.315002,107.628998,191.354996
824,88.575996,283.634003,18.648001
825,52.116001,187.210999,210.048996
826,119.746002,37.333000,162.572006
827,215.151993,221.009995,159.419006
828,131.022003,56.301998,152.319000
829,152.848007,160.056000,122.697998
830,241.020004,4.937000,31.415001
831,186.199005,209.511993,289.992004
832,30.118000,110.694000,156.615997
833,192.164993,128.826004,282.927002
834,220.500000,160.802994,13.250000
835,131.761993,240.031006,251.216995
836,38.625000,64.288002,290.145996
837,137.322006,184.876007,147.244003
838,46.997002,200.772003,133.891998
839,11.638000,239.888000,64.764999
840,129.626999,206.477005,87.489998
841,261.210999,237.584000,7.045000
842,219.496002,87.021004,2.356000
843,176.307007,34.015999,171.940002
844,35.028000,71.009003,228.522995
845,159.703003,18.851999,276.079010
846,95.212997,190.968994,280.640015
847,16.476000,69.792000,212.050003
848,258.703003,252.175003,254.602005
849,168.671005,159.119995,283.497986
850,217.214996,228.278000,180.438004
851,112.689003,95.205002,299.864014
852,136.505005,59.490002,258.434998
853,290.708008,157.992004,96.234001
854,284.243988,3.147000,243.690994
855,216.916000,292.742004,2.630000
856,225.253998,73.650002,176.110001
857,208.876999,68.463997,246.151993
858,80.526001,189.559006,288.947998
859,145.046997,119.780998,102.162003
860,106.790001,174.591003,23.569000
861,283.946991,273.497009,277.259003
862,211.363998,169.557999,216.789993
863,42.183998,88.464996,137.335999
864,25.879999,90.732002,85.370003
865,133.535995,254.873001,219.904007
866,90.878998,234.692993,184.039993
867,241.391998,142.483002,151.408997
868,196.910004,90.732002,154.119003
869,109.615997,29.084999,50.693001
870,294.653992,220.865005,130.895996
871,215.645996,87.556999,10.709000
872,60.430000,269.549011,3.817000
873,178.865005,20.294001,47.120998
874,225.166000,245.375000,75.521004
875,231.218994,112.445999,46.883999
876,15.046000,105.153000,137.783997
877,13.769000,203.380005,2.487000
878,184.462997,185.082001,209.192001
879,126.277000,292.300995,41.414001
880,28.393999,240.455002,223.285004
881,204.768997,187.912003,270.479004
882,82.647003,55.590000,269.510986
883,182.957001,59.540001,210.617996
884,60.618999,93.862000,124.253998
885,144.416000,297.135986,223.125000
886,60.509998,293.696014,133.641006
887,292.652008,104.490997,153.682007
888,136.727997,51.911999,179.143997
889,260.312012,203.393997,217.195999
890,85.873001,290.269012,266.424011
891,55.707001,0.797000,15.305000
892,13.522000,274.864014,202.016006
893,217.636993,83.921997,213.569000
894,16.694000,89.883003,221.289001
895,175.335007,197.647995,189.878006
896,199.123001,21.407000,235.865005
897,79.225998,185.910995,154.904007
898,137.751999,281.218994,86.710999
899,45.058998,254.244003,123.541000
900,15.892000,92.964996,84.498001
901,260.613007,65.932999,34.806000
902,106.289001,111.402000,254.632996
903,282.904999,130.022995,248.354004
904,141.356003,199.837997,74.125999
905,196.522995,38.000000,235.694000
906,145.399002,196.263000,107.978996
907,94.232002,167.729004,69.938004
908,79.702003,0.696000,111.748001
909,26.007000,168.059998,127.850998
910,272.921997,247.511002,76.139000
911,28.076000,55.801998,46.631001
912,278.457001,206.005005,219.955994
913,65.363998,27.259001,9.421000
914,299.502991,109.557999,282.687012
915,2.712000,289.377014,282.354004
916,10.175000,111.430000,239.968002
917,69.407997,95.010002,122.950996
918,221.350998,79.741997,131.332993
919,64.613998,137.822998,240.750000
920,220.791000,169.362000,166.084000
921,203.123001,42.458000,24.386000
922,187.449005,281.223999,62.330002
923,124.224998,197.953003,259.763000
924,249.722000,14.877000,209.072998
925,218.526993,227.445007,67.433998
926,230.494995,13.634000,54.771999
927,292.014008,272.795013,276.404999
928,27.954000,271.282013,87.176003
929,118.507004,100.744003,135.087997
930,64.967003,228.632996,124.320999
931,122.496002,10.426000,92.157997
932,154.294006,199.126007,127.890999
933,275.269989,64.505997,229.789001
934,95.889000,48.893002,286.502991
935,32.410999,288.632996,262.229004
936,210.552994,225.623001,218.014008
937,201.429993,274.904999,224.783997
938,268.411011,98.954002,28.698000
939,44.570999,290.147003,243.964996
940,143.815002,111.092003,202.557999
941,202.276993,66.778999,118.603996
942,63.077999,37.650002,49.868000
943,57.606998,96.987999,286.338989
944,264.045990,71.128998,228.184006
945,35.430000,17.804001,256.812012
946,142.395996,236.988998,244.279007
947,269.830994,110.300003,48.730999
948,57.040001,288.641998,238.574997
949,109.885002,287.549988,241.065994
950,100.544998,180.679993,73.696999
951,79.007004,1.269000,249.673004
952,0.540000,279.796997,248.182999
953,98.466003,107.301003,65.986000
954,229.401001,277.904999,218.197998
955,42.728001,201.037003,195.106995
956,141.279999,41.965000,9.676000
957,271.584015,206.776993,145.919006
958,219.354004,209.867996,268.001007
959,121.814003,252.391998,224.990005
960,40.469002,240.401993,297.261993
961,126.207001,202.897995,239.395996
962,202.024002,182.326004,213.259003
963,102.851997,201.942993,251.332993
964,253.656006,225.772003,172.871994
965,261.152008,83.968002,60.749001
966,188.270996,126.653999,110.712997
967,164.214996,114.774002,191.380005
968,64.709999,272.574005,198.886002
969,280.221985,192.384003,116.255997
970,48.514000,32.154999,154.649002
971,193.352997,9.123000,299.772003
972,52.887001,176.619995,296.819000
973,75.514000,271.428986,151.755997
974,237.789001,67.279999,161.399994
975,63.193001,282.164001,233.834000
976,14.408000,216.007004,81.253998
977,213.024994,91.158997,298.710999
978,10.010000,145.283005,256.635986
979,89.332001,12.374000,5.711000
980,243.929001,218.722000,298.028992
981,37.160000,64.152000,27.497000
982,105.700996,108.697998,264.583008
983,183.996002,36.981998,11.610000
984,160.703003,90.912003,197.046005
985,48.168999,203.421005,272.678986
986,152.401993,280.600006,20.978001
987,57.165001,124.698997,277.497009
988,211.610001,72.367996,101.666000
989,196.824005,37.655998,137.160004
990,85.593002,201.132004,219.535995
991,234.787994,266.928009,291.795990
992,134.772003,218.143005,276.703003
993,268.126007,272.006989,9.070000
994,25.978001,173.306000,285.265015
995,111.971001,101.822998,224.097000
996,249.968994,282.971008,12.750000
997,199.061005,59.783001,230.692001
998,280.247986,61.050999,64.037003
999,231.317993,30.354000,195.100998
1000,200.641998,103.660004,189.242004
1001,252.595001,251.904007,230.248001
1002,8.622000,219.014999,27.584000
1003,200.669998,297.455994,217.589005
1004,54.972000,198.783997,169.522003
1005,28.058001,203.593002,151.570007
1006,116.810997,168.246994,132.723007
1007,106.449997,173.358994,155.322006
1008,148.567001,287.904999,114.940002
1009,105.584999,225.138000,84.501999
1010,38.488998,13.175000,202.998993
1011,254.179993,226.005997,67.453003
1012,58.134998,15.342000,99.861000
1013,240.378006,160.462006,13.464000
1014,158.029999,135.304001,249.324005
1015,84.180000,247.134003,109.973999
1016,15.468000,31.530001,177.901993
1017,100.280998,215.554001,294.829987
1018,201.121002,242.330994,149.582993
1019,274.884003,83.666000,188.496002
1020,206.750000,202.695999,10.500000
1021,122.078003,121.150002,196.878998
1022,182.697006,212.669998,9.493000
1023,64.223000,12.469000,216.072998
